"Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species","COG_Name","COG_Category"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus plantarum","tRNA-binding EMAP/Myf domain","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Unknown","Unknown","3-dehydroquinate dehydratase","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","Phosphoglycerate mutase (BPG-dependent)","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae","Ribosomal protein S19","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Unknown","Unknown","Unknown","FoF1-type ATP synthase, alpha subunit","Energy production and conversion"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Preprotein translocase subunit SecA (ATPase, RNA helicase)","Intracellular trafficking, secretion, and vesicular transport"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Prephenate dehydratase","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus fermentum","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","6-phosphofructokinase","Carbohydrate transport and metabolism"
"Archaea","Unknown","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Pyrobaculum","Pyrobaculum arsenaticum","Galactose-1-phosphate uridylyltransferase","Carbohydrate transport and metabolism"
"Archaea","Unknown","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus","Pyrococcus abyssi","Ribosomal protein S13","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus fermentum","Ribosomal protein S5","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus salivarius","Ribosomal protein S21","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Ribosomal protein L6P/L9E","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium animalis subsp. lactis AD011","Asparagine synthetase A","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus","D-alanine-D-alanine ligase and related ATP-grasp enzymes","Cell wall/membrane/envelope biogenesis;General function prediction only"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pyogenes","Ribosomal protein L27","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Ribosomal protein S2","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus brevis","Ribosomal protein L36","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc citreum","Ribosomal protein L7/L12","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842","Actin-related protein","Cytoskeleton"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium phytofermentans","",""
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Clavibacter","Clavibacter michiganensis subsp. michiganensis NCPPB 382","Ribosomal protein S3","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unknown","Ketol-acid reductoisomerase","Amino acid transport and metabolism;Coenzyme transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Clavibacter","Clavibacter michiganensis","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Ribosomal protein L24","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293","Ribosomal protein S3","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus brevis","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Delftia acidovorans","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Candidatus Blochmannia","Candidatus Blochmannia floridanus","Beta-galactosidase/beta-glucuronidase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus","Ribosomal protein L9","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter fetus subsp. fetus 82-40","MFS-type transporter involved in bile tolerance, Atg22 family","General function prediction only"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Syntrophomonadaceae","Syntrophomonas","Syntrophomonas wolfei subsp. wolfei str. Goettingen","Ribosomal protein S17","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Ribosomal protein S17","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus brevis","Ribosomal protein S8","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Translation initiation factor IF-1","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium glutamicum","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc citreum","FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Deoxyribose-phosphate aldolase","Nucleotide transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Alkalilimnicola","Alkalilimnicola ehrlichii","Beta-galactosidase/beta-glucuronidase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Ribosomal protein L35","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus uberis","Ribosomal protein L15","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sakei subsp. sakei 23K","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus sphaericus","3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase","Lipid transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium nodulans","FoF1-type ATP synthase, alpha subunit","Energy production and conversion"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Ribosomal protein L15","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Diaminopimelate epimerase","Amino acid transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unknown","Unknown","Ribosomal protein L3","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sakei subsp. sakei 23K","Histidyl-tRNA synthetase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Ribosomal protein S9","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Chaperonin GroEL (HSP60 family)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes","1-deoxy-D-xylulose 5-phosphate reductoisomerase","Lipid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","Ribosomal protein L11 methylase PrmA","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Ribosomal protein L4","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unknown","Unknown","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus","Methylococcus capsulatus","DNA-binding protein SpoVG, cell septation regulator","Cell cycle control, cell division, chromosome partitioning"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Unknown","Unknown","Unknown","Ribosomal protein L28","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","Ketopantoate hydroxymethyltransferase","Coenzyme transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri","3-phosphoglycerate kinase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","Arthrobacter sp. FB24","Sucrose-6-phosphate hydrolase SacC, GH32 family","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Phosphoglycerate mutase (BPG-dependent)","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus fermentum","DNA-directed RNA polymerase, beta' subunit/160 kD subunit","Transcription"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Ribosomal protein L20","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus denitrificans","Ribosomal protein L23","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces hansenii","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unknown","Candidatus Sulcia","Candidatus Sulcia muelleri","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Zn-dependent protease with chaperone function","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sakei subsp. sakei 23K","Ribosomal protein L1","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella oneidensis","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Aromatoleum","Aromatoleum aromaticum","Disulfide bond formation protein DsbB","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Proteobacteria","Epsilonproteobacteria","Unknown","Unknown","Sulfurovum","Sulfurovum sp. NBC37-1","Molecular chaperone DnaK (HSP70)","Posttranslational modification, protein turnover, chaperones"
